anio,lengua,lengua_nombre,variante,cve_ent,certeza,num
2010,0513,Zapoteco,zapoteco de San Baltazar Chichicapam,020,estimada,49.8
2010,0513,Zapoteco,zapoteco de San Miguel Aloápam,020,estimada,47.0
2010,0513,Zapoteco,"zapoteco serrano, del sureste alto",020,estimada,42.3
2010,0513,Zapoteco,"zapoteco de Valles, del oeste central",020,estimada,42.1
2010,0513,Zapoteco,"zapoteco de la Sierra sur, noroeste",020,estimada,41.1
2010,0513,Zapoteco,"zapoteco de la Sierra sur, del sureste alto",020,estimada,37.9
2010,0513,Zapoteco,"zapoteco serrano, del sureste medio",020,estimada,37.9
2010,0513,Zapoteco,zapoteco de Santa María Quiegolani,020,estimada,37.2
2010,0513,Zapoteco,zapoteco de Mixtepec,020,estimada,35.6
2010,0513,Zapoteco,zapoteco del oeste de Tuxtepec,020,estimada,32.5
2010,0513,Zapoteco,"zapoteco serrano, del oeste medio",020,estimada,30.1
2010,0513,Zapoteco,zapoteco de Santiago Yaveo,020,estimada,26.8
2010,0513,Zapoteco,zapoteco de Quiavicuzas,020,estimada,25.8
2010,0513,Zapoteco,"zapoteco de Valles, norte",020,estimada,25.3
2010,0513,Zapoteco,"zapoteco serrano, del este",020,estimada,24.8
2010,0513,Zapoteco,"zapoteco serrano, del noroeste",020,estimada,23.8
2010,0513,Zapoteco,zapoteco de Santiago Laxopa,020,estimada,23.3
2010,0513,Zapoteco,zapoteco de San Antonino el Alto,020,estimada,21.8
2010,0513,Zapoteco,zapoteco de Santa María Temaxcalapa,020,estimada,19.6
2010,0513,Zapoteco,"zapoteco de la Sierra sur, del sureste bajo",020,estimada,16.2
2010,0513,Zapoteco,zapoteco de Zimatlán de Álvarez,020,estimada,10.6
2010,0513,Zapoteco,"zapoteco de Valles, oeste",020,estimada,7.8
2010,0513,Zapoteco,"zapoteco de la Sierra sur, noroeste bajo",020,estimada,6.8
2010,0513,Zapoteco,"zapoteco de Valles, del centro",020,estimada,5.0
2010,0513,Zapoteco,zapoteco de San Bartolo Yautepec,020,estimada,3.7
2010,0513,Zapoteco,zapoteco de San Felipe Tejalápam,020,estimada,1.9
2010,0513,Zapoteco,zapoteco de Asunción Tlacolulita,020,estimada,1.1
2010,0513,Zapoteco,zapoteco de la planicie costera,020,exacta,322.0
2010,0513,Zapoteco,"zapoteco de Valles, del noroeste medio",020,exacta,61.0
2010,0513,Zapoteco,zapoteco de San Bartolo Yautepec,020,exacta,38.0
2010,0513,Zapoteco,"zapoteco serrano, bajo",020,exacta,20.0
2010,0513,Zapoteco,"zapoteco de Valles, del norte central",020,exacta,17.0
2010,0513,Zapoteco,,009,sin,1124.0
2010,0513,Zapoteco,,030,sin,294.0
2010,0513,Zapoteco,,900,sin,68.0
2010,0513,Zapoteco,,021,sin,66.0
2010,0513,Zapoteco,,007,sin,47.0
2010,0513,Zapoteco,,013,sin,44.0
2010,0513,Zapoteco,,008,sin,19.0
2010,0513,Zapoteco,,016,sin,10.0
2010,0513,Zapoteco,,015,sin,8.0
2010,0514,Chatino,chatino central,020,estimada,14.6
2010,0514,Chatino,chatino occidental alto,020,estimada,11.9
2010,0514,Chatino,chatino oriental bajo,020,estimada,9.7
2010,0514,Chatino,chatino occidental bajo,020,estimada,3.2
2010,0514,Chatino,chatino oriental alto,020,estimada,1.8
2010,0514,Chatino,chatino de Zacatepec,020,estimada,0.8
2010,0515,Amuzgo,amuzgo del norte,012,estimada,39.2
2010,0515,Amuzgo,amuzgo del sur,012,estimada,24.8
2010,0515,Amuzgo,amuzgo del sur,012,exacta,105.0
2010,0515,Amuzgo,amuzgo del norte,012,exacta,5.0
2010,0516,Mixteco,mixteco de Oaxaca de la costa central,020,estimada,1240.2
2010,0516,Mixteco,mixteco del oeste,020,estimada,1224.4
2010,0516,Mixteco,mixteco del oeste alto,020,estimada,881.4
2010,0516,Mixteco,mixteco del suroeste central,020,estimada,845.6
2010,0516,Mixteco,mixteco de Ixtayutla,020,estimada,567.1
2010,0516,Mixteco,mixteco de Oaxaca de la costa oeste central,020,estimada,534.3
2010,0516,Mixteco,mixteco bajo de Valles,020,estimada,504.0
2010,0516,Mixteco,mixteco del oeste de la costa,020,estimada,463.1
2010,0516,Mixteco,mixteco del norte bajo,020,estimada,440.5
2010,0516,Mixteco,mixteco de la frontera Puebla-Oaxaca,021,estimada,440.0
2010,0516,Mixteco,mixteco de Santa María Peñoles,020,estimada,412.9
2010,0516,Mixteco,mixteco de Sierra sur noroeste,020,estimada,409.5
2010,0516,Mixteco,mixteco de Santiago Amoltepec,020,estimada,398.0
2010,0516,Mixteco,mixteco del suroeste,020,estimada,382.6
2010,0516,Mixteco,mixteco de Oaxaca de costa central baja,020,estimada,359.5
2010,0516,Mixteco,mixteco de Oaxaca de la costa noroeste,020,estimada,355.9
2010,0516,Mixteco,mixteco del noroeste,020,estimada,329.2
2010,0516,Mixteco,mixteco del sur bajo,020,estimada,310.9
2010,0516,Mixteco,mixteco del noreste,020,estimada,303.0
2010,0516,Mixteco,mixteco de Ñumi,020,estimada,289.9
2010,0516,Mixteco,mixteco central,020,estimada,236.7
2010,0516,Mixteco,mixteco del noroeste medio,020,estimada,221.6
2010,0516,Mixteco,mixteco del suroeste de Puebla,021,estimada,207.3
2010,0516,Mixteco,mixteco del sur medio,020,estimada,188.8
2010,0516,Mixteco,mixteco de Santa María Huazolotitlán,020,estimada,178.5
2010,0516,Mixteco,mixteco de Santa Lucía Monteverde,020,estimada,175.7
2010,0516,Mixteco,mixteco de Sierra sur oeste,020,estimada,171.3
2010,0516,Mixteco,mixteco del este,020,estimada,156.4
2010,0516,Mixteco,mixteco de San Pablo Tijaltepec,020,estimada,139.7
2010,0516,Mixteco,mixteco de Cañada bajo,020,estimada,122.7
2010,0516,Mixteco,mixteco del este central,020,estimada,118.2
2010,0516,Mixteco,mixteco de Yosondúa,020,estimada,101.1
2010,0516,Mixteco,mixteco de San Mateo Peñasco,020,estimada,97.8
2010,0516,Mixteco,mixteco de Coatzóspam,020,estimada,80.4
2010,0516,Mixteco,mixteco de San Antonio Sinicahua,020,estimada,80.4
2010,0516,Mixteco,mixteco de Santo Domingo Tonalá,020,estimada,79.2
2010,0516,Mixteco,mixteco de Tlaltempan,021,estimada,79.0
2010,0516,Mixteco,mixteco de Zapotitlán,021,estimada,76.7
2010,0516,Mixteco,mixteco de Santa María Yosoyúa,020,estimada,76.2
2010,0516,Mixteco,mixteco de San Juan Tamazola,020,estimada,74.8
2010,0516,Mixteco,mixteco de Cañada central,020,estimada,74.6
2010,0516,Mixteco,mixteco de Villa de Tututepec,020,estimada,73.2
2010,0516,Mixteco,mixteco de oeste central,020,estimada,71.1
2010,0516,Mixteco,mixteco de San Antonio Huitepec,020,estimada,57.8
2010,0516,Mixteco,mixteco de Santa Cruz Itundujia,020,estimada,57.8
2010,0516,Mixteco,mixteco de Yosonotú,020,estimada,56.1
2010,0516,Mixteco,mixteco de Mitlatongo,020,estimada,55.6
2010,0516,Mixteco,mixteco del sureste central,020,estimada,55.3
2010,0516,Mixteco,mixteco de Yutanduchi de Guerrero,020,estimada,51.7
2010,0516,Mixteco,mixteco de San Miguel Piedras,020,estimada,39.2
2010,0516,Mixteco,mixteco alto de Valles,020,estimada,34.9
2010,0516,Mixteco,mixteco de Guerrero del norte,012,estimada,34.8
2010,0516,Mixteco,mixteco de San Agustín Tlacotepec,020,estimada,32.3
2010,0516,Mixteco,mixteco de Santa Inés de Zaragoza,020,estimada,27.3
2010,0516,Mixteco,mixteco de San Luis Acatlán,012,estimada,25.5
2010,0516,Mixteco,mixteco de San Pedro Molinos,020,estimada,24.2
2010,0516,Mixteco,mixteco de la frontera Puebla-Oaxaca,020,estimada,23.9
2010,0516,Mixteco,mixteco de Ayutla,012,estimada,22.6
2010,0516,Mixteco,mixteco de Tlacoachistlahuaca,012,estimada,19.0
2010,0516,Mixteco,mixteco de San Pedro Tidaá,020,estimada,17.5
2010,0516,Mixteco,mixteco de Coapanatoyac,012,estimada,17.1
2010,0516,Mixteco,mixteco de San Juan Teita,020,estimada,16.7
2010,0516,Mixteco,mixteco del noreste bajo,020,estimada,15.1
2010,0516,Mixteco,mixteco de Chochoapa,012,estimada,13.1
2010,0516,Mixteco,mixteco de Guerrero del este medio,012,estimada,13.1
2010,0516,Mixteco,mixteco de Guerrero del noreste central,012,estimada,7.7
2010,0516,Mixteco,mixteco de Tlahuapa,012,estimada,7.7
2010,0516,Mixteco,mixteco de Xochapa,012,estimada,7.7
2010,0516,Mixteco,mixteco de Xonacatlán,012,estimada,7.7
2010,0516,Mixteco,mixteco de Guerrero central alto,012,estimada,7.2
2010,0516,Mixteco,mixteco de Guerrero de la costa este,012,estimada,5.5
2010,0516,Mixteco,mixteco de Atlamajalcingo,012,estimada,4.5
2010,0516,Mixteco,mixteco de Guerrero del norte central,012,estimada,4.2
2010,0516,Mixteco,mixteco central de Guerrero,012,estimada,3.0
2010,0516,Mixteco,mixteco de Xochistlahuaca,012,estimada,2.8
2010,0516,Mixteco,mixteco de Igualapa,012,estimada,2.6
2010,0516,Mixteco,mixteco de Tlalixtaquilla de Maldonado,012,estimada,2.3
2010,0516,Mixteco,mixteco de Guerrero de la costa occidental,012,estimada,2.2
2010,0516,Mixteco,mixteco de Guerrero de la costa central,012,estimada,0.3
2010,0516,Mixteco,mixteco del oeste,020,exacta,148.0
2010,0516,Mixteco,mixteco de Oaxaca de costa central baja,020,exacta,125.0
2010,0516,Mixteco,mixteco del suroeste,020,exacta,76.0
2010,0516,Mixteco,mixteco del suroeste central,020,exacta,45.0
2010,0516,Mixteco,mixteco del noroeste,020,exacta,32.0
2010,0516,Mixteco,mixteco del noreste,020,exacta,32.0
2010,0516,Mixteco,mixteco del noroeste medio,020,exacta,29.0
2010,0516,Mixteco,mixteco de Oaxaca de la costa central,020,exacta,28.0
2010,0516,Mixteco,mixteco de San Pedro Molinos,020,exacta,18.0
2010,0516,Mixteco,mixteco del sur bajo,020,exacta,14.0
2010,0516,Mixteco,mixteco de Cañada central,020,exacta,11.0
2010,0516,Mixteco,mixteco del este central,020,exacta,6.0
2010,0516,Mixteco,mixteco del este,020,exacta,6.0
2010,0516,Mixteco,mixteco del sur medio,020,exacta,6.0
2010,0516,Mixteco,mixteco de Oaxaca de la costa oeste central,020,exacta,5.0
2010,0516,Mixteco,mixteco de San Juan Tamazola,020,exacta,2.0
2010,0516,Mixteco,,009,sin,496.0
2010,0516,Mixteco,,015,sin,334.0
2010,0516,Mixteco,,007,sin,24.0
2010,0516,Mixteco,,030,sin,11.0
2010,0516,Mixteco,,017,sin,2.0
2010,0517,Cuicateco,cuicateco del centro,020,estimada,112.1
2010,0517,Cuicateco,cuicateco del norte,020,estimada,12.5
2010,0517,Cuicateco,cuicateco del oriente,020,estimada,12.5
2010,0518,Triqui,triqui de San Juan Copala,020,estimada,134.5
2010,0518,Triqui,triqui de la baja,020,estimada,40.6
2010,0518,Triqui,triqui de la alta,020,estimada,32.7
2010,0518,Triqui,triqui de la media,020,estimada,21.2
2010,0518,Triqui,,009,sin,7.0
2010,0601,Huasteco,huasteco del centro,030,estimada,160.3
2010,0601,Huasteco,huasteco de oriente,030,estimada,12.7
2010,0601,Huasteco,,020,sin,45.0
2010,0601,Huasteco,,009,sin,29.0
2010,0601,Huasteco,,028,sin,14.0
2010,0601,Huasteco,,013,sin,1.0
2010,0601,Huasteco,huasteco del occidente,024,unica,357.0
2010,0602,Maya,maya,004,exacta,72.0
2010,0602,Maya,maya,031,exacta,28.0
2010,0602,Maya,,009,sin,547.0
2010,0602,Maya,,030,sin,122.0
2010,0602,Maya,,015,sin,77.0
2010,0602,Maya,,900,sin,67.0
2010,0602,Maya,,008,sin,36.0
2010,0602,Maya,,027,sin,16.0
2010,0602,Maya,,026,sin,15.0
2010,0602,Maya,,020,sin,12.0
2010,0602,Maya,,017,sin,1.0
2010,0602,Maya,maya,031,unica,853.0
2010,0602,Maya,maya,004,unica,158.0
2010,0604,Ch'ol,ch'ol del noroeste,007,estimada,57.8
2010,0604,Ch'ol,ch'ol del sureste,007,estimada,14.2
2010,0604,Ch'ol,ch'ol del noroeste,007,exacta,20.0
2010,0606,Tseltal,tseltal del norte,007,estimada,985.6
2010,0606,Tseltal,tseltal del occidente,007,estimada,634.1
2010,0606,Tseltal,tseltal del oriente,007,estimada,342.6
2010,0606,Tseltal,tseltal del sur,007,estimada,118.8
2010,0606,Tseltal,tseltal del occidente,007,exacta,308.0
2010,0606,Tseltal,tseltal del sur,007,exacta,16.0
2010,0606,Tseltal,,009,sin,117.0
2010,0606,Tseltal,,025,sin,38.0
2010,0607,Tsotsil,tsotsil del norte alto,007,estimada,34.6
2010,0607,Tsotsil,tsotsil del centro,007,estimada,23.3
2010,0607,Tsotsil,tsotsil del noroeste,007,estimada,19.5
2010,0607,Tsotsil,tsotsil de los Altos,007,estimada,11.9
2010,0607,Tsotsil,tsotsil del este bajo,007,estimada,11.1
2010,0607,Tsotsil,tsotsil del este alto,007,estimada,2.8
2010,0607,Tsotsil,tsotsil del norte bajo,007,estimada,1.8
2010,0607,Tsotsil,tsotsil de los Altos,007,exacta,88.0
2010,0607,Tsotsil,,009,sin,142.0
2010,0607,Tsotsil,,004,sin,43.0
2010,0607,Tsotsil,,017,sin,15.0
2010,0607,Tsotsil,,005,sin,8.0
2010,0608,Q'anjob'al,,020,sin,16.0
2010,0611,Qato'k,mocho',007,estimada,21.0
2010,0611,Qato'k,tuzanteco,007,estimada,0.0
2010,0612,Chuj,,007,sin,50.0
2010,0612,Chuj,,021,sin,50.0
2010,0613,Tojolabal,,900,sin,39.0
2010,0613,Tojolabal,tojolabal,007,unica,11.0
2010,0614,Q'eqchi',,900,sin,62.0
2010,0615,K'iche',,900,sin,37.0
2010,0618,Mam,Mam de la Sierra,007,estimada,2.0
2010,0618,Mam,Mam del Soconusco,007,estimada,2.0
2010,0618,Mam,Mam de la frontera,007,estimada,1.9
2010,0618,Mam,,009,sin,11.0
2010,0701,Totonaco,totonaco central del sur,021,estimada,2643.0
2010,0701,Totonaco,totonaco de la costa,030,estimada,723.2
2010,0701,Totonaco,totonaco central del sur,030,estimada,714.2
2010,0701,Totonaco,totonaco central del norte,021,estimada,314.6
2010,0701,Totonaco,totonaco central alto,030,estimada,230.9
2010,0701,Totonaco,totonaco del río Necaxa,021,estimada,148.8
2010,0701,Totonaco,totonaco central del norte,030,estimada,35.7
2010,0701,Totonaco,totonaco del cerro Xinolatépetl,021,estimada,10.6
2010,0701,Totonaco,totonaco del sureste,030,estimada,4.0
2010,0701,Totonaco,totonaco central del norte,021,exacta,157.0
2010,0701,Totonaco,totonaco central del sur,021,exacta,113.0
2010,0701,Totonaco,totonaco de la costa,030,exacta,90.0
2010,0701,Totonaco,totonaco central del sur,030,exacta,34.0
2010,0701,Totonaco,,009,sin,230.0
2010,0701,Totonaco,,015,sin,93.0
2010,0701,Totonaco,,013,sin,30.0
2010,0701,Totonaco,,005,sin,26.0
2010,0701,Totonaco,,900,sin,20.0
2010,0702,Tepehua,tepehua del oeste,030,estimada,207.1
2010,0702,Tepehua,tepehua del norte,030,estimada,187.9
2010,0702,Tepehua,tepehua del sur,013,unica,47.0
2010,0801,Tarasco (purépecha),purépecha,016,exacta,69.0
2010,0801,Tarasco (purépecha),,009,sin,225.0
2010,0801,Tarasco (purépecha),,020,sin,39.0
2010,0801,Tarasco (purépecha),,006,sin,28.0
2010,0801,Tarasco (purépecha),,011,sin,10.0
2010,0801,Tarasco (purépecha),,015,sin,5.0
2010,0801,Tarasco (purépecha),,014,sin,2.0
2010,0801,Tarasco (purépecha),,900,sin,1.0
2010,0801,Tarasco (purépecha),purépecha,016,unica,881.0
2010,0901,Mixe,mixe bajo,020,estimada,1075.8
2010,0901,Mixe,mixe medio del este,020,estimada,872.1
2010,0901,Mixe,mixe alto del centro,020,estimada,667.2
2010,0901,Mixe,mixe alto del norte,020,estimada,413.3
2010,0901,Mixe,mixe alto del sur,020,estimada,372.7
2010,0901,Mixe,mixe medio del oeste,020,estimada,120.8
2010,0901,Mixe,mixe bajo,020,exacta,214.0
2010,0901,Mixe,mixe medio del este,020,exacta,20.0
2010,0901,Mixe,,009,sin,394.0
2010,0901,Mixe,,030,sin,50.0
2010,0901,Mixe,,021,sin,48.0
2010,0901,Mixe,,012,sin,44.0
2010,0901,Mixe,,016,sin,28.0
2010,0901,Mixe,,015,sin,2.0
2010,0907,Zoque,zoque del norte bajo,007,estimada,10.3
2010,0907,Zoque,zoque del norte alto,007,estimada,7.1
2010,0907,Zoque,zoque del este,007,estimada,4.8
2010,0907,Zoque,zoque del centro,007,estimada,3.9
2010,0907,Zoque,zoque del noroeste,007,estimada,2.6
2010,0907,Zoque,zoque del sureste,007,estimada,1.6
2010,0907,Zoque,zoque del sur,007,estimada,0.7
2010,0907,Zoque,zoque del centro,007,exacta,5.0
2010,0907,Zoque,,020,sin,47.0
2010,1001,Chontal de Oaxaca,chontal de Oaxaca alto,020,estimada,26.8
2010,1001,Chontal de Oaxaca,chontal de Oaxaca bajo,020,estimada,8.8
2010,1001,Chontal de Oaxaca,chontal de Oaxaca de la costa,020,estimada,4.4
2010,1101,Huave,huave del oeste,020,estimada,102.5
2010,1101,Huave,huave del este,020,estimada,25.5
2010,8000,Otras lenguas indígenas de América,,900,sin,618.0
2010,8000,Otras lenguas indígenas de América,,009,sin,24.0
2010,9000,No especificado,,009,sin,3205.0
2010,9000,No especificado,,020,sin,981.0
2010,9000,No especificado,,021,sin,456.0
2010,9000,No especificado,,030,sin,418.0
2010,9000,No especificado,,015,sin,354.0
2010,9000,No especificado,,900,sin,170.0
2010,9000,No especificado,,013,sin,164.0
2010,9000,No especificado,,016,sin,138.0
2010,9000,No especificado,,011,sin,117.0
2010,9000,No especificado,,029,sin,71.0
2010,9000,No especificado,,012,sin,69.0
2010,9000,No especificado,,007,sin,66.0
2010,9000,No especificado,,031,sin,46.0
2010,9000,No especificado,,022,sin,40.0
2010,9000,No especificado,,026,sin,23.0
2010,9000,No especificado,,024,sin,18.0
2010,9000,No especificado,,014,sin,5.0
2010,9000,No especificado,,017,sin,5.0
2010,9010,Chontal insuficientemente especificado,,020,sin,68.0
2010,9010,Chontal insuficientemente especificado,,007,sin,30.0
2010,9020,Tepehuano insuficientemente especificado,,010,sin,31.0
2015,0204,Tepehuano del sur,tepehuano del sur bajo,010,estimada,1.4
2015,0204,Tepehuano del sur,tepehuano del sur central,010,estimada,1.3
2015,0204,Tepehuano del sur,tepehuano del sur alto,010,estimada,0.3
2015,0205,Tarahumara,tarahumara del centro,008,estimada,44.3
2015,0205,Tarahumara,tarahumara de Cumbres,008,estimada,25.9
2015,0205,Tarahumara,tarahumara del norte,008,estimada,19.9
2015,0205,Tarahumara,tarahumara del oeste,008,estimada,11.2
2015,0205,Tarahumara,tarahumara del sur,008,estimada,7.7
2015,0205,Tarahumara,,009,sin,37.0
2015,0205,Tarahumara,,025,sin,32.0
2015,0205,Tarahumara,,015,sin,17.0
2015,0205,Tarahumara,,005,sin,16.0
2015,0207,Yaqui,,019,sin,42.0
2015,0207,Yaqui,,009,sin,12.0
2015,0207,Yaqui,,002,sin,9.0
2015,0207,Yaqui,yaqui,026,unica,101.0
2015,0208,Mayo,,009,sin,15.0
2015,0208,Mayo,mayo,025,unica,18.0
2015,0208,Mayo,mayo,026,unica,18.0
2015,0210,Huichol,,009,sin,78.0
2015,0210,Huichol,,013,sin,27.0
2015,0210,Huichol,,007,sin,8.0
2015,0211,Náhuatl,mexicano de la Huasteca hidalguense,013,estimada,4246.3
2015,0211,Náhuatl,"náhuatl de la Sierra, noreste de Puebla",021,estimada,3415.5
2015,0211,Náhuatl,"náhuatl de la Sierra negra, norte",021,estimada,2722.5
2015,0211,Náhuatl,náhuatl central de Veracruz,030,estimada,2480.8
2015,0211,Náhuatl,náhuatl de la Huasteca veracruzana,030,estimada,1858.6
2015,0211,Náhuatl,náhuatl del noroeste central,021,estimada,1588.2
2015,0211,Náhuatl,náhuatl del centro de Puebla,021,estimada,1334.6
2015,0211,Náhuatl,"náhuatl de la Sierra negra, sur",021,estimada,868.6
2015,0211,Náhuatl,mexicano del centro alto,015,estimada,800.2
2015,0211,Náhuatl,náhuatl del Istmo,030,estimada,464.0
2015,0211,Náhuatl,náhuatl de la Sierra oeste de Puebla,021,estimada,391.2
2015,0211,Náhuatl,mexicano del centro,015,estimada,346.6
2015,0211,Náhuatl,náhuatl del noroeste central,013,estimada,325.7
2015,0211,Náhuatl,náhuatl del Istmo bajo,030,estimada,155.6
2015,0211,Náhuatl,mexicano de Puente de Ixtla,017,estimada,113.3
2015,0211,Náhuatl,mexicano del oriente de Puebla,021,estimada,93.1
2015,0211,Náhuatl,mexicano de Temixco,017,estimada,73.5
2015,0211,Náhuatl,náhuatl alto del norte de Puebla,021,estimada,39.1
2015,0211,Náhuatl,mexicano central bajo,017,estimada,21.1
2015,0211,Náhuatl,mexicano de Guerrero,021,estimada,18.1
2015,0211,Náhuatl,mexicano de Tetela del Volcán,017,estimada,11.2
2015,0211,Náhuatl,mexicano del centro bajo,015,estimada,1.2
2015,0211,Náhuatl,náhuatl del centro de Puebla,021,exacta,971.0
2015,0211,Náhuatl,"náhuatl de la Sierra, noreste de Puebla",021,exacta,343.0
2015,0211,Náhuatl,"náhuatl de la Sierra negra, norte",021,exacta,167.0
2015,0211,Náhuatl,náhuatl del noroeste central,013,exacta,159.0
2015,0211,Náhuatl,mexicano de la Huasteca hidalguense,013,exacta,143.0
2015,0211,Náhuatl,náhuatl de la Huasteca veracruzana,030,exacta,124.0
2015,0211,Náhuatl,náhuatl del noroeste central,021,exacta,73.0
2015,0211,Náhuatl,náhuatl de la Sierra oeste de Puebla,021,exacta,67.0
2015,0211,Náhuatl,náhuatl central de Veracruz,030,exacta,50.0
2015,0211,Náhuatl,mexicano del centro alto,015,exacta,49.0
2015,0211,Náhuatl,mexicano de Guerrero,012,exacta,15.0
2015,0211,Náhuatl,mexicano del centro,015,exacta,3.0
2015,0211,Náhuatl,náhuatl de Oaxaca,020,exacta,3.0
2015,0211,Náhuatl,,009,sin,8718.0
2015,0211,Náhuatl,,999,sin,136.0
2015,0211,Náhuatl,,007,sin,73.0
2015,0211,Náhuatl,,022,sin,41.0
2015,0211,Náhuatl,,019,sin,40.0
2015,0211,Náhuatl,,216,sin,40.0
2015,0211,Náhuatl,,011,sin,37.0
2015,0211,Náhuatl,,028,sin,30.0
2015,0211,Náhuatl,,237,sin,25.0
2015,0211,Náhuatl,,330,sin,25.0
2015,0211,Náhuatl,,008,sin,22.0
2015,0211,Náhuatl,,001,sin,21.0
2015,0211,Náhuatl,,437,sin,21.0
2015,0211,Náhuatl,,004,sin,16.0
2015,0211,Náhuatl,,026,sin,14.0
2015,0211,Náhuatl,,221,sin,14.0
2015,0211,Náhuatl,,002,sin,13.0
2015,0211,Náhuatl,,415,sin,11.0
2015,0211,Náhuatl,náhuatl de Oaxaca,020,unica,1885.0
2015,0211,Náhuatl,náhuatl de la Huasteca potosina,024,unica,1884.0
2015,0211,Náhuatl,mexicano de Guerrero,012,unica,1554.0
2015,0211,Náhuatl,mexicano del oriente central,029,unica,217.0
2015,0211,Náhuatl,mexicano central de occidente,016,unica,107.0
2015,0211,Náhuatl,mexicano del noroeste,010,unica,46.0
2015,0211,Náhuatl,mexicano alto de occidente,018,unica,15.0
2015,0211,Náhuatl,mexicano del oriente,027,unica,8.0
2015,0501,Otomí,otomí del Valle del Mezquital,013,estimada,3518.5
2015,0501,Otomí,otomí del noroeste,022,estimada,1120.4
2015,0501,Otomí,otomí de la Sierra,013,estimada,672.8
2015,0501,Otomí,otomí bajo del noroeste,022,estimada,381.6
2015,0501,Otomí,otomí del oeste del Valle del Mezquital,013,estimada,140.8
2015,0501,Otomí,otomí del centro,015,exacta,120.0
2015,0501,Otomí,otomí de la Sierra,021,exacta,84.0
2015,0501,Otomí,otomí de la Sierra,013,exacta,79.0
2015,0501,Otomí,otomí del Valle del Mezquital,013,exacta,67.0
2015,0501,Otomí,otomí del noroeste,022,exacta,52.0
2015,0501,Otomí,otomí de la Sierra,030,exacta,36.0
2015,0501,Otomí,,009,sin,1828.0
2015,0501,Otomí,,020,sin,200.0
2015,0501,Otomí,,999,sin,79.0
2015,0501,Otomí,,012,sin,53.0
2015,0501,Otomí,,032,sin,49.0
2015,0501,Otomí,,007,sin,48.0
2015,0501,Otomí,,017,sin,32.0
2015,0501,Otomí,,024,sin,14.0
2015,0501,Otomí,otomí del centro,015,unica,4204.0
2015,0501,Otomí,otomí de la Sierra,021,unica,447.0
2015,0501,Otomí,otomí de la Sierra,030,unica,396.0
2015,0501,Otomí,otomí de Ixtenco,029,unica,98.0
2015,0501,Otomí,otomí del oeste,016,unica,39.0
2015,0501,Otomí,otomí del noroeste,011,unica,5.0
2015,0502,Mazahua,mazahua de oriente,015,estimada,5009.8
2015,0502,Mazahua,mazahua de occidente,015,estimada,1229.2
2015,0502,Mazahua,mazahua de oriente,016,estimada,432.2
2015,0502,Mazahua,mazahua de occidente,016,estimada,403.8
2015,0502,Mazahua,mazahua de oriente,015,exacta,48.0
2015,0502,Mazahua,,009,sin,827.0
2015,0502,Mazahua,,999,sin,149.0
2015,0502,Mazahua,,013,sin,114.0
2015,0502,Mazahua,,011,sin,30.0
2015,0502,Mazahua,,022,sin,28.0
2015,0502,Mazahua,,021,sin,19.0
2015,0502,Mazahua,,029,sin,16.0
2015,0502,Mazahua,,020,sin,8.0
2015,0502,Mazahua,,012,sin,7.0
2015,0503,Matlatzinca,,009,sin,48.0
2015,0503,Matlatzinca,matlatzinca,015,unica,184.0
2015,0505,Pame,,013,sin,6.0
2015,0506,Chichimeco jonaz,,012,sin,15.0
2015,0507,Chinanteco,chinanteco del norte,020,estimada,1075.7
2015,0507,Chinanteco,chinanteco central,020,estimada,532.2
2015,0507,Chinanteco,chinanteco del sureste bajo,020,estimada,350.1
2015,0507,Chinanteco,chinanteco del sureste medio,020,estimada,268.8
2015,0507,Chinanteco,chinanteco de la Sierra,020,estimada,228.8
2015,0507,Chinanteco,chinanteco del norte,030,estimada,204.5
2015,0507,Chinanteco,chinanteco del oeste,020,estimada,121.0
2015,0507,Chinanteco,chinanteco central bajo,020,estimada,107.9
2015,0507,Chinanteco,chinanteco del oeste central alto,020,estimada,75.1
2015,0507,Chinanteco,chianateco del oeste central bajo,020,estimada,75.1
2015,0507,Chinanteco,chinanteco del sureste alto,020,estimada,49.0
2015,0507,Chinanteco,chinanteco del noroeste,020,estimada,47.4
2015,0507,Chinanteco,chinanteco del sureste medio,030,estimada,14.5
2015,0507,Chinanteco,chinanteco del norte,020,exacta,81.0
2015,0507,Chinanteco,chinanteco del sureste bajo,020,exacta,45.0
2015,0507,Chinanteco,chinanteco del norte,030,exacta,34.0
2015,0507,Chinanteco,chinanteco del sureste medio,030,exacta,11.0
2015,0507,Chinanteco,chinanteco del sureste medio,020,exacta,6.0
2015,0507,Chinanteco,,009,sin,86.0
2015,0507,Chinanteco,,015,sin,22.0
2015,0507,Chinanteco,,017,sin,16.0
2015,0508,Tlapaneco,tlapaneco central bajo,012,estimada,418.9
2015,0508,Tlapaneco,tlapaneco del suroeste,012,estimada,389.3
2015,0508,Tlapaneco,tlapaneco del norte,012,estimada,324.7
2015,0508,Tlapaneco,tlapaneco del este,012,estimada,130.0
2015,0508,Tlapaneco,tlapaneco del noroeste alto,012,estimada,81.1
2015,0508,Tlapaneco,tlapaneco del noroeste bajo,012,estimada,81.1
2015,0508,Tlapaneco,tlapaneco del centro,012,estimada,50.5
2015,0508,Tlapaneco,tlapaneco del sur,012,estimada,5.5
2015,0508,Tlapaneco,tlapaneco del oeste,012,estimada,2.8
