anio,nivel,cve,nombre,lengua,lengua_nombre,familia,sexo,num,den,casos,ee,fuente
2020,alcaldia,006,Iztacalco,0801,Tarasco (purépecha),tarasca,Hombres,19.0,183858.0,8669,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0801,Tarasco (purépecha),tarasca,Mujeres,21.0,111046.0,5833,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0801,Tarasco (purépecha),tarasca,Hombres,79.0,847816.0,10397,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0801,Tarasco (purépecha),tarasca,Mujeres,162.0,914565.0,11206,3.2365658643923523e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0801,Tarasco (purépecha),tarasca,Mujeres,94.0,221158.0,7558,0.00014236461723961735,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0801,Tarasco (purépecha),tarasca,Hombres,12.0,113440.0,8900,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0801,Tarasco (purépecha),tarasca,Hombres,111.0,348012.0,8712,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0801,Tarasco (purépecha),tarasca,Mujeres,48.0,220992.0,8931,7.53061214476717e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0801,Tarasco (purépecha),tarasca,Hombres,72.0,541718.0,9124,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0801,Tarasco (purépecha),tarasca,Mujeres,27.0,125762.0,9772,1.032784314121278e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0801,Tarasco (purépecha),tarasca,Mujeres,152.0,385768.0,9635,0.0001819577140374438,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0801,Tarasco (purépecha),tarasca,Hombres,25.0,198971.0,8040,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0801,Tarasco (purépecha),tarasca,Hombres,36.0,282944.0,8066,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0801,Tarasco (purépecha),tarasca,Mujeres,261.0,587756.0,9891,0.0001487510705913505,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0901,Mixe,mixe-zoque,Hombres,52.0,201562.0,7749,4.559108635269478e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0901,Mixe,mixe-zoque,Mujeres,405.0,351125.0,11902,0.00013069413683737836,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0901,Mixe,mixe-zoque,Mujeres,177.0,215303.0,7848,0.00021695526188174764,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0901,Mixe,mixe-zoque,Hombres,104.0,183277.0,10966,5.413722082728978e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0901,Mixe,mixe-zoque,Mujeres,42.0,206967.0,9759,1.0196767652345796e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0901,Mixe,mixe-zoque,Hombres,216.0,321379.0,11018,6.462814351559134e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0901,Mixe,mixe-zoque,Mujeres,77.0,228626.0,8786,7.763121101499402e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0901,Mixe,mixe-zoque,Hombres,50.0,71264.0,4397,3.07223735528052e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0901,Mixe,mixe-zoque,Mujeres,32.0,225016.0,7015,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0901,Mixe,mixe-zoque,Hombres,31.0,203347.0,6984,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0901,Mixe,mixe-zoque,Mujeres,102.0,195418.0,11523,6.691096266697688e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0901,Mixe,mixe-zoque,Hombres,61.0,183858.0,8669,8.786905381004377e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0901,Mixe,mixe-zoque,Mujeres,452.0,272135.0,6619,0.0002990072994020449,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0901,Mixe,mixe-zoque,Mujeres,21.0,111046.0,5833,4.755545703724389e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0901,Mixe,mixe-zoque,Hombres,322.0,847816.0,10397,1.3118828995252337e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0901,Mixe,mixe-zoque,Hombres,244.0,254819.0,6219,0.00019702764193198243,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0901,Mixe,mixe-zoque,Hombres,5.0,99202.0,5377,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0901,Mixe,mixe-zoque,Mujeres,241.0,914565.0,11206,1.4682769205151518e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0901,Mixe,mixe-zoque,Mujeres,62.0,74808.0,4606,0.00029969210395451904,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0901,Mixe,mixe-zoque,Hombres,32.0,197227.0,6139,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0901,Mixe,mixe-zoque,Mujeres,62.0,221158.0,7558,1.1906680612893633e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0901,Mixe,mixe-zoque,Hombres,13.0,113440.0,8900,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0901,Mixe,mixe-zoque,Hombres,576.0,348012.0,8712,0.0005127886774536595,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0901,Mixe,mixe-zoque,Mujeres,66.0,312680.0,8930,5.056890224706248e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0901,Mixe,mixe-zoque,Mujeres,34.0,125762.0,9772,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0901,Mixe,mixe-zoque,Mujeres,187.0,385768.0,9635,6.928445671785301e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0901,Mixe,mixe-zoque,Hombres,24.0,198971.0,8040,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0901,Mixe,mixe-zoque,Mujeres,59.0,587756.0,9891,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0907,Zoque,mixe-zoque,Mujeres,22.0,351125.0,11902,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0907,Zoque,mixe-zoque,Mujeres,5.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0907,Zoque,mixe-zoque,Mujeres,40.0,385768.0,9635,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,1001,Chontal de Oaxaca,chontal de Oaxaca,Mujeres,10.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,1001,Chontal de Oaxaca,chontal de Oaxaca,Mujeres,79.0,914565.0,11206,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,8000,Otras lenguas indígenas de América,,Mujeres,11.0,351125.0,11902,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,8000,Otras lenguas indígenas de América,,Mujeres,43.0,206967.0,9759,1.1810785457979808e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,8000,Otras lenguas indígenas de América,,Hombres,40.0,321379.0,11018,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,8000,Otras lenguas indígenas de América,,Mujeres,66.0,225016.0,7015,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,8000,Otras lenguas indígenas de América,,Mujeres,24.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,8000,Otras lenguas indígenas de América,,Mujeres,81.0,272135.0,6619,1.3629660323113794e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,8000,Otras lenguas indígenas de América,,Hombres,126.0,254819.0,6219,1.5668072738891658e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,8000,Otras lenguas indígenas de América,,Hombres,63.0,197227.0,6139,3.1737479139921643e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,8000,Otras lenguas indígenas de América,,Hombres,33.0,282944.0,8066,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,9000,No especificado,,Hombres,51.0,201562.0,7749,2.005747875389248e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,9000,No especificado,,Mujeres,106.0,351125.0,11902,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,9000,No especificado,,Mujeres,114.0,215303.0,7848,9.702999961594467e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,9000,No especificado,,Hombres,33.0,183277.0,10966,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,9000,No especificado,,Mujeres,46.0,206967.0,9759,1.1626428332112753e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,9000,No especificado,,Hombres,106.0,321379.0,11018,6.8222104323353965e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,9000,No especificado,,Mujeres,64.0,225016.0,7015,8.413302164357621e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,9000,No especificado,,Hombres,93.0,203347.0,6984,0.00014512797219798593,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,9000,No especificado,,Hombres,33.0,184623.0,6810,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,9000,No especificado,,Mujeres,22.0,195418.0,11523,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,9000,No especificado,,Hombres,99.0,183858.0,8669,0.00010475083216357049,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,9000,No especificado,,Mujeres,42.0,272135.0,6619,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,9000,No especificado,,Mujeres,129.0,111046.0,5833,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,9000,No especificado,,Hombres,248.0,847816.0,10397,1.4938479004669747e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,9000,No especificado,,Hombres,77.0,254819.0,6219,8.461388597891703e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,9000,No especificado,,Hombres,48.0,99202.0,5377,0.0003559649323307215,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,9000,No especificado,,Hombres,69.0,197227.0,6139,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,9000,No especificado,,Mujeres,103.0,221158.0,7558,0.00013364307785976507,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,9000,No especificado,,Hombres,25.0,113440.0,8900,7.735086963700158e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,9000,No especificado,,Hombres,41.0,348012.0,8712,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,9000,No especificado,,Mujeres,24.0,220992.0,8931,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,9000,No especificado,,Mujeres,102.0,312680.0,8930,0.00010802793837391591,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,9000,No especificado,,Hombres,57.0,541718.0,9124,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,9000,No especificado,,Mujeres,16.0,125762.0,9772,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,9000,No especificado,,Hombres,74.0,198971.0,8040,0.0001213301252561064,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,9000,No especificado,,Hombres,231.0,282944.0,8066,0.00010824071654959737,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,9000,No especificado,,Mujeres,176.0,587756.0,9891,8.367535408924259e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,9010,Chontal insuficientemente especificado,,Hombres,24.0,201562.0,7749,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,9010,Chontal insuficientemente especificado,,Mujeres,76.0,272135.0,6619,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,9010,Chontal insuficientemente especificado,,Hombres,79.0,847816.0,10397,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,9010,Chontal insuficientemente especificado,,Mujeres,14.0,125762.0,9772,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,9030,Popoluca insuficientemente especificado,,Hombres,12.0,321379.0,11018,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,9030,Popoluca insuficientemente especificado,,Hombres,42.0,71264.0,4397,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0205,Tarahumara,yuto-nahua,Total,18.0,239202.0,18672,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0205,Tarahumara,yuto-nahua,Total,29.0,422243.0,13154,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0207,Yaqui,yuto-nahua,Total,77.0,733780.0,18347,3.4238627597691754e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0207,Yaqui,yuto-nahua,Total,72.0,378695.0,22489,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0208,Mayo,yuto-nahua,Total,24.0,378695.0,22489,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0208,Mayo,yuto-nahua,Total,40.0,526954.0,12838,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0211,Náhuatl,yuto-nahua,Total,1264.0,430188.0,16535,0.0004328126918703255,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0211,Náhuatl,yuto-nahua,Total,920.0,239202.0,18672,0.000379196203406748,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0211,Náhuatl,yuto-nahua,Total,2857.0,733780.0,18347,0.000406678277268547,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0211,Náhuatl,yuto-nahua,Total,4434.0,1129474.0,19015,0.000491788139900362,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0211,Náhuatl,yuto-nahua,Total,1161.0,419963.0,16971,0.00029649473188143665,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0211,Náhuatl,yuto-nahua,Total,1473.0,595624.0,16996,0.0002680221812907484,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0211,Náhuatl,yuto-nahua,Total,7197.0,1762381.0,21603,0.00045045749983427415,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0211,Náhuatl,yuto-nahua,Total,3619.0,672504.0,22920,0.0007556592690986764,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0211,Náhuatl,yuto-nahua,Total,2002.0,146072.0,9003,0.001823764483356273,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0211,Náhuatl,yuto-nahua,Total,2178.0,378695.0,22489,0.0004690768467760641,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0211,Náhuatl,yuto-nahua,Total,1770.0,422243.0,13154,0.00044090769676449114,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0211,Náhuatl,yuto-nahua,Total,1784.0,399926.0,14658,0.0010999616801609944,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0211,Náhuatl,yuto-nahua,Total,1213.0,390825.0,18428,0.00045843244210064525,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0211,Náhuatl,yuto-nahua,Total,4550.0,424505.0,14542,0.0012713626011262064,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0211,Náhuatl,yuto-nahua,Total,1458.0,526954.0,12838,0.00032735248574343613,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0211,Náhuatl,yuto-nahua,Total,458.0,210248.0,11210,0.0006165034871805552,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0501,Otomí,oto-mangue,Total,849.0,430188.0,16535,0.0006786911972564272,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0501,Otomí,oto-mangue,Total,204.0,239202.0,18672,7.739514100224276e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0501,Otomí,oto-mangue,Total,1103.0,733780.0,18347,0.0002154475092002351,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0501,Otomí,oto-mangue,Total,1703.0,1129474.0,19015,0.00010479333742551865,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0501,Otomí,oto-mangue,Total,390.0,419963.0,16971,0.00011478658004439267,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0501,Otomí,oto-mangue,Total,267.0,595624.0,16996,7.097604098738659e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0501,Otomí,oto-mangue,Total,1811.0,1762381.0,21603,0.00013353577898164953,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0501,Otomí,oto-mangue,Total,750.0,672504.0,22920,0.0001702789187051604,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0501,Otomí,oto-mangue,Total,428.0,146072.0,9003,0.0011492572058891604,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0501,Otomí,oto-mangue,Total,1132.0,378695.0,22489,0.0007911596124104698,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0501,Otomí,oto-mangue,Total,403.0,422243.0,13154,6.81956561112672e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0501,Otomí,oto-mangue,Total,681.0,399926.0,14658,0.0008364438716631381,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0501,Otomí,oto-mangue,Total,184.0,390825.0,18428,5.977605130361429e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0501,Otomí,oto-mangue,Total,1668.0,424505.0,14542,0.0005955134728680598,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0501,Otomí,oto-mangue,Total,5473.0,526954.0,12838,0.007881355074938024,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0501,Otomí,oto-mangue,Total,331.0,210248.0,11210,0.00035971666494142375,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0502,Mazahua,oto-mangue,Total,728.0,430188.0,16535,0.0006865475481593797,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0502,Mazahua,oto-mangue,Total,133.0,239202.0,18672,0.00013115147090773458,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,010,Álvaro Obregón,0502,Mazahua,oto-mangue,Total,849.0,733780.0,18347,0.0001347194862069971,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,005,Gustavo A. Madero,0502,Mazahua,oto-mangue,Total,1209.0,1129474.0,19015,0.0002704388133810979,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0502,Mazahua,oto-mangue,Total,199.0,419963.0,16971,3.191255449605801e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,003,Coyoacán,0502,Mazahua,oto-mangue,Total,430.0,595624.0,16996,0.00010945681524047593,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,007,Iztapalapa,0502,Mazahua,oto-mangue,Total,2140.0,1762381.0,21603,0.0001519720299926494,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,012,Tlalpan,0502,Mazahua,oto-mangue,Total,419.0,672504.0,22920,9.424407467375076e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,009,Milpa Alta,0502,Mazahua,oto-mangue,Total,260.0,146072.0,9003,0.0002615383049206536,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0502,Mazahua,oto-mangue,Total,308.0,378695.0,22489,7.567598584315044e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,014,Benito Juárez,0502,Mazahua,oto-mangue,Total,356.0,422243.0,13154,0.00016402679333156917,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0502,Mazahua,oto-mangue,Total,919.0,399926.0,14658,0.0009143017405922102,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,006,Iztacalco,0502,Mazahua,oto-mangue,Total,285.0,390825.0,18428,0.00011496694049545305,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0502,Mazahua,oto-mangue,Total,173.0,424505.0,14542,7.484017482224676e-05,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,015,Cuauhtémoc,0502,Mazahua,oto-mangue,Total,2036.0,526954.0,12838,0.0009245229308703286,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,004,Cuajimalpa de Morelos,0502,Mazahua,oto-mangue,Total,237.0,210248.0,11210,0.00023440197270601737,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,002,Azcapotzalco,0503,Matlatzinca,oto-mangue,Total,26.0,419963.0,16971,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,011,Tláhuac,0503,Matlatzinca,oto-mangue,Total,49.0,378695.0,22489,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,016,Miguel Hidalgo,0503,Matlatzinca,oto-mangue,Total,23.0,399926.0,14658,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,013,Xochimilco,0503,Matlatzinca,oto-mangue,Total,62.0,424505.0,14542,,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,017,Venustiano Carranza,0507,Chinanteco,oto-mangue,Total,373.0,430188.0,16535,0.0003521078340883595,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
2020,alcaldia,008,La Magdalena Contreras,0507,Chinanteco,oto-mangue,Total,43.0,239202.0,18672,6.07315826636352e-06,"Censo de Población y Vivienda 2020 (INEGI), cuestionario ampliado"
