lengua,agrupacion,variante,cve_ent,cve_mun,nom_mun,compartido,parte
0612,Chuj,Chuj,004,004,Champotón,0,1.0
0612,Chuj,Chuj,023,004,Othón P. Blanco,0,1.0
0604,ch'ol,ch'ol del noroeste,007,005,Amatán,0,1.0
0604,ch'ol,ch'ol del noroeste,007,039,Huitiupán,0,1.0
0604,ch'ol,ch'ol del noroeste,007,052,Las Margaritas,0,1.0
0604,ch'ol,ch'ol del noroeste,007,115,Maravilla Tenejapa,0,1.0
0604,ch'ol,ch'ol del noroeste,007,064,Oxchuc,0,1.0
0604,ch'ol,ch'ol del noroeste,007,065,Palenque,0,1.0
0604,ch'ol,ch'ol del noroeste,007,076,Sabanilla,0,1.0
0604,ch'ol,ch'ol del noroeste,007,077,Salto de Agua,0,1.0
0604,ch'ol,ch'ol del noroeste,007,096,Tila,0,1.0
0604,ch'ol,ch'ol del noroeste,007,109,Yajalón,0,1.0
0604,ch'ol,ch'ol del noroeste,027,012,Macuspana,0,1.0
0604,ch'ol,ch'ol del noroeste,027,015,Tacotalpa,0,1.0
0604,ch'ol,ch'ol del sureste,004,010,Calakmul,0,1.0
0604,ch'ol,ch'ol del sureste,007,114,Benemérito de las Américas,0,1.0
0604,ch'ol,ch'ol del sureste,007,016,Catazajá,0,1.0
0604,ch'ol,ch'ol del sureste,007,031,Chilón,0,1.0
0604,ch'ol,ch'ol del sureste,007,116,Marqués de Comillas,0,1.0
0604,ch'ol,ch'ol del sureste,007,059,Ocosingo,0,1.0
0604,ch'ol,ch'ol del sureste,007,100,Tumbalá,0,1.0
0604,ch'ol,ch'ol del sureste,027,001,Balancán,0,1.0
0604,ch'ol,ch'ol del sureste,027,017,Tenosique,0,1.0
0601,huasteco,huasteco del occidente,024,003,Aquismón,0,1.0
0601,huasteco,huasteco del occidente,024,013,Ciudad Valles,0,1.0
0601,huasteco,huasteco del occidente,024,014,Coxcatlán,0,1.0
0601,huasteco,huasteco del occidente,024,016,Ébano,0,1.0
0601,huasteco,huasteco del occidente,024,018,Huehuetlán,0,1.0
0601,huasteco,huasteco del occidente,024,026,San Antonio,0,1.0
0601,huasteco,huasteco del occidente,024,034,San Vicente Tancuayalab,0,1.0
0601,huasteco,huasteco del occidente,024,039,Tampamolón Corona,0,1.0
0601,huasteco,huasteco del occidente,024,040,Tamuín,0,1.0
0601,huasteco,huasteco del occidente,024,012,Tancanhuitz de Santos,0,1.0
0601,huasteco,huasteco del occidente,024,041,Tanlajás,0,1.0
0601,huasteco,huasteco del occidente,024,042,Tanquián de Escobedo,0,1.0
0601,huasteco,huasteco del occidente,024,054,Xilitla,0,1.0
0601,huasteco,huasteco del centro,030,129,Platón Sánchez,0,1.0
0601,huasteco,huasteco del centro,030,155,Tantoyuca,0,1.0
0601,huasteco,huasteco del centro,030,161,Tempoal,0,1.0
0601,huasteco,huasteco de oriente,030,034,Cerro Azul,0,1.0
0601,huasteco,huasteco de oriente,030,058,Chicontepec,0,1.0
0601,huasteco,huasteco de oriente,030,060,Chinampa de Gorostiza,0,1.0
0601,huasteco,huasteco de oriente,030,063,Chontla,0,1.0
0601,huasteco,huasteco de oriente,030,035,Citlaltépetl,0,1.0
0601,huasteco,huasteco de oriente,030,078,Ixcatepec,0,1.0
0601,huasteco,huasteco de oriente,030,013,Naranjos Amatlán,0,1.0
0601,huasteco,huasteco de oriente,030,150,Tamalín,0,1.0
0601,huasteco,huasteco de oriente,030,153,Tancoco,0,1.0
0601,huasteco,huasteco de oriente,030,154,Tantima,0,1.0
0601,huasteco,huasteco de oriente,030,167,Tepetzintla,0,1.0
0620,Ixil,Ixil chajuleño,004,002,Campeche,0,1.0
0620,Ixil,Ixil chajuleño,023,004,Othón P. Blanco,1,0.5
0620,Ixil,Ixil nebajeño,023,004,Othón P. Blanco,1,0.5
0610,Jakalteko,Jakalteko,004,002,Campeche,0,1.0
0610,Jakalteko,Jakalteko,004,004,Champotón,0,1.0
0610,Jakalteko,Jakalteko,007,006,Amatenango de la Frontera,0,1.0
0610,Jakalteko,Jakalteko,007,011,Bella Vista,0,1.0
0610,Jakalteko,Jakalteko,007,034,Frontera Comalapa,0,1.0
0610,Jakalteko,Jakalteko,007,099,La Trinitaria,0,1.0
0610,Jakalteko,Jakalteko,023,004,Othón P. Blanco,0,1.0
0616,Kaqchikel,Kaqchikel,004,002,Campeche,0,1.0
0616,Kaqchikel,Kaqchikel,004,004,Champotón,0,1.0
0616,Kaqchikel,Kaqchikel,023,004,Othón P. Blanco,0,1.0
0615,K'iche',K'iche' (oriental),004,002,Campeche,0,1.0
0615,K'iche',K'iche' (oriental),004,004,Champotón,1,0.3333333333333333
0615,K'iche',K'iche' (oriental),007,052,Las Margaritas,0,1.0
0615,K'iche',K'iche' (oriental),007,116,Marqués de Comillas,0,1.0
0615,K'iche',K'iche' (oriental),023,004,Othón P. Blanco,0,1.0
0615,K'iche',K'iche' (occidental),004,004,Champotón,1,0.3333333333333333
0615,K'iche',K'iche' (central),004,004,Champotón,1,0.3333333333333333
0603,lacandón,lacandón,007,059,Ocosingo,0,1.0
0618,Mam,Mam de la frontera,007,006,Amatenango de la Frontera,0,1.0
0618,Mam,Mam de la frontera,007,010,Bejucal de Ocampo,0,1.0
0618,Mam,Mam de la frontera,007,034,Frontera Comalapa,0,1.0
0618,Mam,Mam de la frontera,007,041,La Independencia,0,1.0
0618,Mam,Mam de la frontera,007,052,Las Margaritas,0,1.0
0618,Mam,Mam de la frontera,007,115,Maravilla Tenejapa,0,1.0
0618,Mam,Mam del norte,004,002,Campeche,1,0.5
0618,Mam,Mam del norte,004,004,Champotón,1,0.5
0618,Mam,Mam del norte,023,004,Othón P. Blanco,1,0.5
0618,Mam,Mam del sur,004,002,Campeche,1,0.5
0618,Mam,Mam del sur,004,004,Champotón,1,0.5
0618,Mam,Mam del sur,023,004,Othón P. Blanco,1,0.5
0618,Mam,Mam de la Sierra,007,011,Bella Vista,0,1.0
0618,Mam,Mam de la Sierra,007,070,El Porvenir,0,1.0
0618,Mam,Mam de la Sierra,007,036,La Grandeza,0,1.0
0618,Mam,Mam de la Sierra,007,053,Mazapa de Madero,0,1.0
0618,Mam,Mam de la Sierra,007,057,Motozintla,0,1.0
0618,Mam,Mam de la Sierra,007,080,Siltepec,0,1.0
0618,Mam,Mam del Soconusco,007,015,Cacahoatán,0,1.0
0618,Mam,Mam del Soconusco,007,037,Huehuetán,0,1.0
0618,Mam,Mam del Soconusco,007,040,Huixtla,0,1.0
0618,Mam,Mam del Soconusco,007,089,Tapachula,0,1.0
0618,Mam,Mam del Soconusco,007,102,Tuxtla Chico,0,1.0
0618,Mam,Mam del Soconusco,007,103,Tuzantán,0,1.0
0618,Mam,Mam del Soconusco,007,105,Unión Juárez,0,1.0
0602,maya,maya,004,010,Calakmul,0,1.0
0602,maya,maya,004,001,Calkiní,0,1.0
0602,maya,maya,004,002,Campeche,0,1.0
0602,maya,maya,004,011,Candelaria,0,1.0
0602,maya,maya,004,004,Champotón,0,1.0
0602,maya,maya,004,009,Escárcega,0,1.0
0602,maya,maya,004,005,Hecelchakán,0,1.0
0602,maya,maya,004,006,Hopelchén,0,1.0
0602,maya,maya,004,008,Tenabo,0,1.0
0602,maya,maya,023,005,Benito Juárez,0,1.0
0602,maya,maya,023,002,Felipe Carrillo Puerto,0,1.0
0602,maya,maya,023,006,José María Morelos,0,1.0
0602,maya,maya,023,007,Lázaro Cárdenas,0,1.0
0602,maya,maya,023,004,Othón P. Blanco,0,1.0
0602,maya,maya,023,008,Solidaridad,0,1.0
0602,maya,maya,031,001,Abalá,0,1.0
0602,maya,maya,031,002,Acanceh,0,1.0
0602,maya,maya,031,003,Akil Baca,0,1.0
0602,maya,maya,031,005,Bokobá,0,1.0
0602,maya,maya,031,006,Buctzotz,0,1.0
0602,maya,maya,031,007,Cacalchén,0,1.0
0602,maya,maya,031,008,Calotmul,0,1.0
0602,maya,maya,031,009,Cansahcab,0,1.0
0602,maya,maya,031,010,Cantamayec,0,1.0
0602,maya,maya,031,011,Celestún,0,1.0
0602,maya,maya,031,012,Cenotillo,0,1.0
0602,maya,maya,031,016,Chacsinkín,0,1.0
0602,maya,maya,031,017,Chankom,0,1.0
0602,maya,maya,031,018,Chapab,0,1.0
0602,maya,maya,031,019,Chemax,0,1.0
0602,maya,maya,031,021,Chichimilá,0,1.0
0602,maya,maya,031,020,Chicxulub Pueblo,0,1.0
0602,maya,maya,031,022,Chikindzonot,0,1.0
0602,maya,maya,031,023,Chocholá,0,1.0
0602,maya,maya,031,024,Chumayel,0,1.0
0602,maya,maya,031,013,Conkal,0,1.0
0602,maya,maya,031,014,Cuncunul,0,1.0
0602,maya,maya,031,015,Cuzamá,0,1.0
0602,maya,maya,031,025,Dzan,0,1.0
0602,maya,maya,031,026,Dzemul,0,1.0
0602,maya,maya,031,027,Dzidzantún,0,1.0
0602,maya,maya,031,029,Dzilam González,0,1.0
0602,maya,maya,031,028,Dzilam de Bravo,0,1.0
0602,maya,maya,031,030,Dzitás,0,1.0
0602,maya,maya,031,031,Dzoncauich,0,1.0
0602,maya,maya,031,032,Espita,0,1.0
0602,maya,maya,031,033,Halachó,0,1.0
0602,maya,maya,031,034,Hocabá,0,1.0
0602,maya,maya,031,035,Hoctún,0,1.0
0602,maya,maya,031,036,Homún,0,1.0
0602,maya,maya,031,037,Huhí,0,1.0
0602,maya,maya,031,038,Hunucmá,0,1.0
0602,maya,maya,031,039,Ixil,0,1.0
0602,maya,maya,031,040,Izamal,0,1.0
0602,maya,maya,031,041,Kanasín,0,1.0
0602,maya,maya,031,042,Kantunil,0,1.0
0602,maya,maya,031,043,Kaua,0,1.0
0602,maya,maya,031,044,Kinchil,0,1.0
0602,maya,maya,031,045,Kopomá,0,1.0
0602,maya,maya,031,046,Mama,0,1.0
0602,maya,maya,031,047,Maní,0,1.0
0602,maya,maya,031,048,Maxcanú,0,1.0
0602,maya,maya,031,049,Mayapán,0,1.0
0602,maya,maya,031,050,Mérida,0,1.0
0602,maya,maya,031,051,Mocochá,0,1.0
0602,maya,maya,031,052,Motul,0,1.0
0602,maya,maya,031,053,Muna,0,1.0
0602,maya,maya,031,054,Muxupip,0,1.0
0602,maya,maya,031,055,Opichén,0,1.0
0602,maya,maya,031,056,Oxkutzcab,0,1.0
0602,maya,maya,031,057,Panabá,0,1.0
0602,maya,maya,031,058,Peto,0,1.0
0602,maya,maya,031,059,Progreso,0,1.0
0602,maya,maya,031,060,Quintana Roo,0,1.0
0602,maya,maya,031,061,Río Lagartos,0,1.0
0602,maya,maya,031,062,Sacalum,0,1.0
0602,maya,maya,031,063,Samahil,0,1.0
0602,maya,maya,031,065,San Felipe,0,1.0
0602,maya,maya,031,064,Sanahcat,0,1.0
0602,maya,maya,031,066,Santa Elena,0,1.0
0602,maya,maya,031,067,Seyé,0,1.0
0602,maya,maya,031,068,Sinanché,0,1.0
0602,maya,maya,031,069,Sotuta,0,1.0
0602,maya,maya,031,070,Sucilá,0,1.0
0602,maya,maya,031,071,Sudzal,0,1.0
0602,maya,maya,031,072,Suma,0,1.0
0602,maya,maya,031,073,Tahdziú,0,1.0
0602,maya,maya,031,074,Tahmek,0,1.0
0602,maya,maya,031,075,Teabo,0,1.0
0602,maya,maya,031,076,Tecoh,0,1.0
0602,maya,maya,031,077,Tekal de Venegas,0,1.0
0602,maya,maya,031,078,Tekantó,0,1.0
0602,maya,maya,031,079,Tekax,0,1.0
0602,maya,maya,031,080,Tekit,0,1.0
0602,maya,maya,031,081,Tekom,0,1.0
0602,maya,maya,031,082,Telchac Pueblo,0,1.0
0602,maya,maya,031,083,Telchac Puerto,0,1.0
0602,maya,maya,031,084,Temax,0,1.0
0602,maya,maya,031,085,Temozón,0,1.0
0602,maya,maya,031,086,Tepakán,0,1.0
0602,maya,maya,031,087,Tetiz,0,1.0
0602,maya,maya,031,088,Teya,0,1.0
0602,maya,maya,031,089,Ticul,0,1.0
0602,maya,maya,031,090,Timucuy,0,1.0
0602,maya,maya,031,091,Tinum,0,1.0
0602,maya,maya,031,092,Tixcacalcupul,0,1.0
0602,maya,maya,031,093,Tixkokob,0,1.0
0602,maya,maya,031,094,Tixméhuac,0,1.0
0602,maya,maya,031,095,Tixpehual,0,1.0
0602,maya,maya,031,096,Tizimín,0,1.0
0602,maya,maya,031,097,Tunkás,0,1.0
0602,maya,maya,031,098,Tzucacab,0,1.0
0602,maya,maya,031,099,Uayma,0,1.0
0602,maya,maya,031,105,Yaxkukul,0,1.0
0602,maya,maya,031,106,Yobaín,0,1.0
0611,qato'k,mocho',007,057,Motozintla,0,1.0
0611,qato'k,tuzanteco,007,103,Tuzantán,0,1.0
0608,Q'anjob'al,Q'anjob'al,004,002,Campeche,0,1.0
0608,Q'anjob'al,Q'anjob'al,004,004,Champotón,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,006,Amatenango de la Frontera,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,016,Catazajá,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,011,Bella Vista,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,034,Frontera Comalapa,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,041,La Independencia,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,099,La Trinitaria,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,052,Las Margaritas,0,1.0
0608,Q'anjob'al,Q'anjob'al,007,115,Maravilla Tenejapa,0,1.0
0608,Q'anjob'al,Q'anjob'al,023,004,Othón P. Blanco,0,1.0
0614,Q'eqchi',Q'eqchi',004,002,Campeche,0,1.0
0614,Q'eqchi',Q'eqchi',004,004,Champotón,0,1.0
0614,Q'eqchi',Q'eqchi',023,004,Othón P. Blanco,0,1.0
0617,Teko,Teko,007,006,Amatenango de la Frontera,0,1.0
0617,Teko,Teko,007,034,Frontera Comalapa,0,1.0
0617,Teko,Teko,007,053,Mazapa de Madero,0,1.0
0613,tojolabal,tojolabal,007,004,Altamirano,0,1.0
0613,tojolabal,tojolabal,007,019,Comitán de Domínguez,0,1.0
0613,tojolabal,tojolabal,007,099,La Trinitaria,0,1.0
0613,tojolabal,tojolabal,007,052,Las Margaritas,0,1.0
0613,tojolabal,tojolabal,007,115,Maravilla Tenejapa,0,1.0
0613,tojolabal,tojolabal,007,059,Ocosingo,0,1.0
0606,tseltal,tseltal del occidente,007,002,Acala,0,1.0
0606,tseltal,tseltal del occidente,007,113,Aldama,0,1.0
0606,tseltal,tseltal del occidente,007,007,Amatenango del Valle,0,1.0
0606,tseltal,tseltal del occidente,007,013,Bochil,0,1.0
0606,tseltal,tseltal del occidente,007,022,Chalchihuitán,0,1.0
0606,tseltal,tseltal del occidente,007,023,Chamula,0,1.0
0606,tseltal,tseltal del occidente,007,024,Chanal,0,1.0
0606,tseltal,tseltal del occidente,007,026,Chenalhó,0,1.0
0606,tseltal,tseltal del occidente,007,027,Chiapa de Corzo,0,1.0
0606,tseltal,tseltal del occidente,007,028,Chiapilla,0,1.0
0606,tseltal,tseltal del occidente,007,019,Comitán de Domínguez,0,1.0
0606,tseltal,tseltal del occidente,007,039,Huitiupán,0,1.0
0606,tseltal,tseltal del occidente,007,038,Huixtán,0,1.0
0606,tseltal,tseltal del occidente,007,044,Ixtapa,0,1.0
0606,tseltal,tseltal del occidente,007,047,Jitotol,0,1.0
0606,tseltal,tseltal del occidente,007,049,Larráinzar,0,1.0
0606,tseltal,tseltal del occidente,007,063,Osumacinta,0,1.0
0606,tseltal,tseltal del occidente,007,064,Oxchuc,0,1.0
0606,tseltal,tseltal del occidente,007,066,Pantelhó,0,1.0
0606,tseltal,tseltal del occidente,007,072,Pueblo Nuevo Solistahuacán,0,1.0
0606,tseltal,tseltal del occidente,007,078,San Cristóbal de las Casas,0,1.0
0606,tseltal,tseltal del occidente,007,112,San Juan Cancuc,0,1.0
0606,tseltal,tseltal del occidente,007,110,San Lucas,0,1.0
0606,tseltal,tseltal del occidente,007,081,Simojovel,0,1.0
0606,tseltal,tseltal del occidente,007,085,Soyaló,0,1.0
0606,tseltal,tseltal del occidente,007,093,Tenejapa,0,1.0
0606,tseltal,tseltal del occidente,007,094,Teopisca,0,1.0
0606,tseltal,tseltal del occidente,007,098,Totolapa,0,1.0
0606,tseltal,tseltal del occidente,007,101,Tuxtla Gutiérrez,0,1.0
0606,tseltal,tseltal del occidente,007,111,Zinacantán,0,1.0
0606,tseltal,tseltal del norte,007,016,Catazajá,0,1.0
0606,tseltal,tseltal del norte,007,031,Chilón,0,1.0
0606,tseltal,tseltal del norte,007,050,La Libertad,0,1.0
0606,tseltal,tseltal del norte,007,059,Ocosingo,1,0.5
0606,tseltal,tseltal del norte,007,065,Palenque,0,1.0
0606,tseltal,tseltal del norte,007,076,Sabanilla,0,1.0
0606,tseltal,tseltal del norte,007,077,Salto de Agua,0,1.0
0606,tseltal,tseltal del norte,007,082,Sitalá,0,1.0
0606,tseltal,tseltal del norte,007,096,Tila,0,1.0
0606,tseltal,tseltal del norte,007,100,Tumbalá,0,1.0
0606,tseltal,tseltal del norte,007,109,Yajalón,0,1.0
0606,tseltal,tseltal del norte,027,007,Emiliano Zapata,0,1.0
0606,tseltal,tseltal del oriente,007,004,Altamirano,0,1.0
0606,tseltal,tseltal del oriente,007,114,Benemérito de las Américas,0,1.0
0606,tseltal,tseltal del oriente,007,052,Las Margaritas,0,1.0
0606,tseltal,tseltal del oriente,007,115,Maravilla Tenejapa,0,1.0
0606,tseltal,tseltal del oriente,007,116,Marqués de Comillas,0,1.0
0606,tseltal,tseltal del oriente,007,059,Ocosingo,1,0.5
0606,tseltal,tseltal del oriente,027,001,Balancán,0,1.0
0606,tseltal,tseltal del oriente,027,017,Tenosique,0,1.0
0606,tseltal,tseltal del sur,007,008,Ángel Albino Corzo,0,1.0
0606,tseltal,tseltal del sur,007,030,Chicomuselo,0,1.0
0606,tseltal,tseltal del sur,007,017,Cintalapa,0,1.0
0606,tseltal,tseltal del sur,007,034,Frontera Comalapa,0,1.0
0606,tseltal,tseltal del sur,007,020,La Concordia,0,1.0
0606,tseltal,tseltal del sur,007,075,Las Rosas,0,1.0
0606,tseltal,tseltal del sur,007,099,La Trinitaria,0,1.0
0606,tseltal,tseltal del sur,007,117,Montecristo de Guerrero,0,1.0
0606,tseltal,tseltal del sur,007,083,Socoltenango,0,1.0
0606,tseltal,tseltal del sur,007,104,Tzimol,0,1.0
0606,tseltal,tseltal del sur,007,106,Venustiano Carranza,0,1.0
0607,tsotsil,tsotsil del este alto,007,038,Huixtán,0,1.0
0607,tsotsil,tsotsil del este alto,007,052,Las Margaritas,1,0.5
0607,tsotsil,tsotsil del noroeste,007,113,Aldama,0,1.0
0607,tsotsil,tsotsil del noroeste,007,022,Chalchihuitán,0,1.0
0607,tsotsil,tsotsil del noroeste,007,026,Chenalhó,0,1.0
0607,tsotsil,tsotsil del noroeste,007,056,Mitontic,0,1.0
0607,tsotsil,tsotsil del noroeste,007,066,Pantelhó,0,1.0
0607,tsotsil,tsotsil del norte bajo,007,002,Acala,0,1.0
0607,tsotsil,tsotsil del norte bajo,007,098,Totolapa,0,1.0
0607,tsotsil,tsotsil del norte bajo,007,106,Venustiano Carranza,0,1.0
0607,tsotsil,tsotsil del centro,007,023,Chamula,0,1.0
0607,tsotsil,tsotsil del centro,007,052,Las Margaritas,1,0.5
0607,tsotsil,tsotsil del centro,007,094,Teopisca,0,1.0
0607,tsotsil,tsotsil del este bajo,007,012,Berriozabal,0,1.0
0607,tsotsil,tsotsil del este bajo,007,044,Ixtapa,0,1.0
0607,tsotsil,tsotsil del este bajo,007,110,San Lucas,0,1.0
0607,tsotsil,tsotsil del este bajo,007,111,Zinacantán,0,1.0
0607,tsotsil,tsotsil del norte alto,007,005,Amatán,0,1.0
0607,tsotsil,tsotsil del norte alto,007,013,Bochil,0,1.0
0607,tsotsil,tsotsil del norte alto,007,014,El Bosque,0,1.0
0607,tsotsil,tsotsil del norte alto,007,039,Huitiupán,0,1.0
0607,tsotsil,tsotsil del norte alto,007,042,Ixhuatán,0,1.0
0607,tsotsil,tsotsil del norte alto,007,047,Jitotol,0,1.0
0607,tsotsil,tsotsil del norte alto,007,049,Larráinzar,0,1.0
0607,tsotsil,tsotsil del norte alto,007,061,Ocozocoautla de Espinosa,0,1.0
0607,tsotsil,tsotsil del norte alto,007,072,Pueblo Nuevo Solistahuacán,0,1.0
0607,tsotsil,tsotsil del norte alto,007,076,Sabanilla,0,1.0
0607,tsotsil,tsotsil del norte alto,007,118,San Andrés Duraznal,0,1.0
0607,tsotsil,tsotsil del norte alto,007,119,Santiago el Pinar,0,1.0
0607,tsotsil,tsotsil del norte alto,007,081,Simojovel,0,1.0
0607,tsotsil,tsotsil del norte alto,007,085,Soyaló,0,1.0
0607,tsotsil,tsotsil de los Altos,007,078,San Cristóbal de las Casas,0,1.0
0702,tepehua,tepehua del sur,013,027,Huehuetla,0,1.0
0702,tepehua,tepehua del sur,021,111,Pantepec,0,1.0
0702,tepehua,tepehua del norte,030,083,Ixhuatlán de Madero,0,1.0
0702,tepehua,tepehua del oeste,030,180,Tlachichilco,0,1.0
0702,tepehua,tepehua del oeste,030,202,Zontecomatlán de López y Fuentes,0,1.0
0701,totonaco,totonaco del sureste,030,057,Chiconquiaco,0,1.0
0701,totonaco,totonaco del sureste,030,093,Jilotepec,0,1.0
0701,totonaco,totonaco del sureste,030,096,Landero y Coss,0,1.0
0701,totonaco,totonaco del sureste,030,109,Misantla,0,1.0
0701,totonaco,totonaco del sureste,030,112,Naolinco,0,1.0
0701,totonaco,totonaco del sureste,030,197,Yecuatla,0,1.0
0701,totonaco,totonaco central del norte,021,064,Francisco Z. Mena,0,1.0
0701,totonaco,totonaco central del norte,021,071,Huauchinango,1,0.5
0701,totonaco,totonaco central del norte,021,086,Jalpan,0,1.0
0701,totonaco,totonaco central del norte,021,100,Naupan,0,1.0
0701,totonaco,totonaco central del norte,021,111,Pantepec,0,1.0
0701,totonaco,totonaco central del norte,021,178,Tlacuilotepec,0,1.0
0701,totonaco,totonaco central del norte,021,183,Tlaola,0,1.0
0701,totonaco,totonaco central del norte,021,187,Tlaxco,0,1.0
0701,totonaco,totonaco central del norte,021,194,Venustiano Carranza,0,1.0
0701,totonaco,totonaco central del norte,021,197,Xicotepec,0,1.0
0701,totonaco,totonaco central del norte,021,213,Zihuateutla,1,0.5
0701,totonaco,totonaco central del norte,030,083,Ixhuatlán de Madero,0,1.0
0701,totonaco,totonaco del cerro Xinolatépetl,021,071,Huauchinango,1,0.5
0701,totonaco,totonaco central alto,030,067,Filomeno Mata,0,1.0
0701,totonaco,totonaco de la costa,030,033,Cazones,0,1.0
0701,totonaco,totonaco de la costa,030,040,Coatzintla,0,1.0
0701,totonaco,totonaco de la costa,030,066,Espinal,0,1.0
0701,totonaco,totonaco de la costa,030,069,Gutiérrez Zamora,0,1.0
0701,totonaco,totonaco de la costa,030,102,Martínez de la Torre,0,1.0
0701,totonaco,totonaco de la costa,030,124,Papantla,0,1.0
0701,totonaco,totonaco de la costa,030,131,Poza Rica de Hidalgo,0,1.0
0701,totonaco,totonaco de la costa,030,158,Tecolutla,0,1.0
0701,totonaco,totonaco de la costa,030,175,Tihuatlán,0,1.0
0701,totonaco,totonaco del río Necaxa,021,089,Jopala,1,0.5
0701,totonaco,totonaco del río Necaxa,021,213,Zihuateutla,1,0.5
0701,totonaco,totonaco central del sur,021,006,Ahuacatlán,0,1.0
0701,totonaco,totonaco central del sur,021,014,Amixtlán,0,1.0
0701,totonaco,totonaco central del sur,021,080,Atlequizayán,0,1.0
0701,totonaco,totonaco central del sur,021,028,Camocuautla,0,1.0
0701,totonaco,totonaco central del sur,021,029,Caxhuacan,0,1.0
0701,totonaco,totonaco central del sur,021,030,Coatepec,0,1.0
0701,totonaco,totonaco central del sur,021,043,Cuetzalan del Progreso,0,1.0
0701,totonaco,totonaco central del sur,021,068,Hermenegildo,0,1.0
0701,totonaco,totonaco central del sur,021,072,Huehuetla,0,1.0
0701,totonaco,totonaco central del sur,021,076,Hueytamalco,0,1.0
0701,totonaco,totonaco central del sur,021,077,Hueytlalpan,0,1.0
0701,totonaco,totonaco central del sur,021,078,Huitzilan de Serdán,0,1.0
0701,totonaco,totonaco central del sur,021,084,Ixtepec,0,1.0
0701,totonaco,totonaco central del sur,021,088,Jonotla,0,1.0
0701,totonaco,totonaco central del sur,021,089,Jopala,1,0.5
0701,totonaco,totonaco central del sur,021,101,Nauzontla,0,1.0
0701,totonaco,totonaco central del sur,021,107,Olintla,0,1.0
0701,totonaco,totonaco central del sur,021,123,San Felipe Tepatlán,0,1.0
0701,totonaco,totonaco central del sur,021,162,Tepango de Rodríguez,0,1.0
0701,totonaco,totonaco central del sur,021,167,Tepetzintla,0,1.0
0701,totonaco,totonaco central del sur,021,192,Tuzamapan de Galeana,0,1.0
0701,totonaco,totonaco central del sur,021,207,Zacapoaxtla,0,1.0
0701,totonaco,totonaco central del sur,021,210,Zapotitlán de Méndez,0,1.0
0701,totonaco,totonaco central del sur,021,215,Zongozotla,0,1.0
0701,totonaco,totonaco central del sur,030,064,Chumatlán,0,1.0
0701,totonaco,totonaco central del sur,030,037,Coahuitlán,0,1.0
0701,totonaco,totonaco central del sur,030,050,Coxquihui,0,1.0
0701,totonaco,totonaco central del sur,030,051,Coyutla,0,1.0
0701,totonaco,totonaco central del sur,030,103,Mecatlán,0,1.0
0701,totonaco,totonaco central del sur,030,203,Zozocolco de Hidalgo,0,1.0
0801,tarasco,purépecha,016,016,Coeneo,0,1.0
0801,tarasco,purépecha,016,021,Charapan,0,1.0
0801,tarasco,purépecha,016,024,Cherán,0,1.0
0801,tarasco,purépecha,016,025,Chilchota,0,1.0
0801,tarasco,purépecha,016,032,Erongarícuaro,0,1.0
0801,tarasco,purépecha,016,075,Los Reyes,0,1.0
0801,tarasco,purépecha,016,053,Morelia,0,1.0
0801,tarasco,purépecha,016,056,Nahuatzen,0,1.0
0801,tarasco,purépecha,016,058,Nuevo Parangaricutiro,0,1.0
0801,tarasco,purépecha,016,065,Paracho,0,1.0
0801,tarasco,purépecha,016,066,Pátzcuaro,0,1.0
0801,tarasco,purépecha,016,073,Quiroga,0,1.0
0801,tarasco,purépecha,016,084,Tangamandapio,0,1.0
0801,tarasco,purépecha,016,085,Tangancícuaro,0,1.0
0801,tarasco,purépecha,016,090,Tingambato,0,1.0
0801,tarasco,purépecha,016,091,Tinguindín,0,1.0
0801,tarasco,purépecha,016,100,Tzintzuntzan,0,1.0
0801,tarasco,purépecha,016,102,Uruapan,0,1.0
0801,tarasco,purépecha,016,107,Zacapu,0,1.0
0905,ayapaneco,ayapaneco,027,010,Jalpa de Méndez,0,1.0
0901,mixe,mixe alto del norte,020,437,Santa María Tlahuitoltepec,1,0.5
0901,mixe,mixe alto del norte,020,514,Santo Domingo Roayaga,0,1.0
0901,mixe,mixe alto del norte,020,554,Totontepec Villa de Morelos,0,1.0
0901,mixe,mixe alto del centro,020,337,San Pedro y San Pablo Ayutla,0,1.0
0901,mixe,mixe alto del centro,020,437,Santa María Tlahuitoltepec,1,0.5
0901,mixe,mixe alto del centro,020,031,Tamazulapam del Espíritu Santo,0,1.0
0901,mixe,mixe alto del sur,020,060,Mixistlán de la Reforma,0,1.0
0901,mixe,mixe alto del sur,020,435,Santa María Tepantlali,0,1.0
0901,mixe,mixe alto del sur,020,517,Santo Domingo Tepuxtepec,0,1.0
0901,mixe,mixe medio del este,020,190,San Juan Cotzocón,0,1.0
0901,mixe,mixe medio del este,020,200,San Juan Juquila Mixes,0,1.0
0901,mixe,mixe medio del este,020,275,San Miguel Quetzaltepec,0,1.0
0901,mixe,mixe medio del este,020,323,San Pedro Ocotepec,0,1.0
